CustomerID,Recency,Frequency,Monetary,AveragePurchaseValue,CLV_Proxy,Cluster,FinalCluster,Segment
12397.0,36,126,2409.9,19.126190476190477,2409.9,0,0,High-Value Active Customers
12398.0,46,85,1635.6599999999999,19.24305882352941,1635.6599999999999,0,0,High-Value Active Customers
12399.0,119,59,1108.65,18.790677966101697,1108.65,0,1,At-Risk / Low-Engagement Customers
12401.0,303,5,84.3,16.86,84.3,0,1,At-Risk / Low-Engagement Customers
12402.0,323,11,225.6,20.509090909090908,225.6,0,1,At-Risk / Low-Engagement Customers
12403.0,50,5,427.7,85.53999999999999,427.7,0,1,At-Risk / Low-Engagement Customers
12405.0,149,54,1710.39,31.67388888888889,1710.39,0,1,At-Risk / Low-Engagement Customers
12406.0,22,105,3415.3,32.52666666666667,3415.3,0,0,High-Value Active Customers
12407.0,50,77,1708.1200000000001,22.183376623376624,1708.1200000000001,0,0,High-Value Active Customers
12408.0,33,105,2888.55,27.51,2888.55,0,0,High-Value Active Customers
12409.0,79,109,11072.67,101.58412844036697,11072.67,0,0,High-Value Active Customers
12410.0,309,26,693.3299999999999,26.666538461538458,693.3299999999999,0,1,At-Risk / Low-Engagement Customers
12412.0,75,61,1226.88,20.112786885245903,1226.88,0,0,High-Value Active Customers
12413.0,67,38,758.1,19.95,758.1,0,1,At-Risk / Low-Engagement Customers
12414.0,217,18,562.41,31.244999999999997,562.41,0,1,At-Risk / Low-Engagement Customers
12415.0,24,714,124914.53,174.95032212885152,124914.53,1,0,High-Value Active Customers
12417.0,3,192,3649.1,19.005729166666665,3649.1,0,0,High-Value Active Customers
12418.0,113,34,668.58,19.664117647058823,668.58,0,1,At-Risk / Low-Engagement Customers
12420.0,64,29,600.39,20.70310344827586,600.39,0,1,At-Risk / Low-Engagement Customers
12421.0,16,45,807.04,17.93422222222222,807.04,0,0,High-Value Active Customers
12422.0,96,39,803.5600000000001,20.604102564102565,803.5600000000001,0,1,At-Risk / Low-Engagement Customers
12423.0,1,125,1859.31,14.87448,1859.31,0,0,High-Value Active Customers
12424.0,163,30,1760.96,58.69866666666667,1760.96,0,1,At-Risk / Low-Engagement Customers
12425.0,78,36,777.2,21.58888888888889,777.2,0,1,At-Risk / Low-Engagement Customers
12426.0,195,30,582.73,19.424333333333333,582.73,0,1,At-Risk / Low-Engagement Customers
12427.0,22,31,825.8,26.638709677419353,825.8,0,0,High-Value Active Customers
12428.0,26,294,7956.46,27.062789115646257,7956.46,0,0,High-Value Active Customers
12429.0,9,97,3750.4,38.66391752577319,3750.4,0,0,High-Value Active Customers
12430.0,43,11,256.4,23.30909090909091,256.4,0,1,At-Risk / Low-Engagement Customers
12431.0,36,234,6419.95,27.43568376068376,6419.95,0,0,High-Value Active Customers
12432.0,43,108,5059.32,46.845555555555556,5059.32,0,0,High-Value Active Customers
12433.0,1,420,13375.87,31.847309523809525,13375.87,0,0,High-Value Active Customers
12434.0,85,50,806.14,16.122799999999998,806.14,0,1,At-Risk / Low-Engagement Customers
12435.0,80,36,7829.89,217.49694444444447,7829.89,0,0,High-Value Active Customers
12436.0,100,16,509.01,31.813125,509.01,0,1,At-Risk / Low-Engagement Customers
12437.0,2,199,4951.41,24.88145728643216,4951.41,0,0,High-Value Active Customers
12438.0,14,98,2906.85,29.66173469387755,2906.85,0,0,High-Value Active Customers
12441.0,367,11,173.55,15.77727272727273,173.55,0,1,At-Risk / Low-Engagement Customers
12442.0,3,12,172.06,14.338333333333333,172.06,0,1,At-Risk / Low-Engagement Customers
12444.0,21,176,5005.46,28.440113636363638,5005.46,0,0,High-Value Active Customers
12445.0,22,4,133.4,33.35,133.4,0,1,At-Risk / Low-Engagement Customers
12446.0,58,57,1002.3100000000001,17.584385964912283,1002.3100000000001,0,0,High-Value Active Customers
12447.0,243,26,476.49,18.326538461538462,476.49,0,1,At-Risk / Low-Engagement Customers
12448.0,44,22,449.45,20.429545454545455,449.45,0,1,At-Risk / Low-Engagement Customers
12449.0,22,191,4067.29,21.294712041884818,4067.29,0,0,High-Value Active Customers
12450.0,156,8,197.88,24.735,197.88,0,1,At-Risk / Low-Engagement Customers
12451.0,11,354,9035.52,25.524067796610172,9035.52,0,0,High-Value Active Customers
12452.0,17,22,430.57,19.571363636363635,430.57,0,1,At-Risk / Low-Engagement Customers
12453.0,134,43,707.09,16.443953488372095,707.09,0,1,At-Risk / Low-Engagement Customers
12454.0,56,15,3528.34,235.22266666666667,3528.34,0,0,High-Value Active Customers
12455.0,73,90,2466.86,27.409555555555556,2466.86,0,0,High-Value Active Customers
12456.0,44,125,3181.04,25.44832,3181.04,0,0,High-Value Active Customers
12457.0,66,62,2363.23,38.11661290322581,2363.23,0,0,High-Value Active Customers
12458.0,71,38,947.4,24.931578947368422,947.4,0,1,At-Risk / Low-Engagement Customers
12461.0,94,35,826.88,23.62514285714286,826.88,0,1,At-Risk / Low-Engagement Customers
12462.0,19,62,1189.59,19.186935483870965,1189.59,0,0,High-Value Active Customers
12463.0,53,83,1344.78,16.202168674698793,1344.78,0,0,High-Value Active Customers
12464.0,10,29,1212.05,41.79482758620689,1212.05,0,0,High-Value Active Customers
12465.0,17,47,742.1899999999999,15.79127659574468,742.1899999999999,0,0,High-Value Active Customers
12468.0,188,38,729.5400000000001,19.19842105263158,729.5400000000001,0,1,At-Risk / Low-Engagement Customers
12471.0,2,459,19788.65,43.11252723311547,19788.65,0,0,High-Value Active Customers
12472.0,32,339,6572.11,19.386755162241887,6572.11,0,0,High-Value Active Customers
12473.0,29,167,3928.0499999999997,23.52125748502994,3928.0499999999997,0,0,High-Value Active Customers
12474.0,17,422,7324.09,17.355663507109004,7324.09,0,0,High-Value Active Customers
12475.0,54,36,723.38,20.093888888888888,723.38,0,1,At-Risk / Low-Engagement Customers
12476.0,16,233,6816.42,29.255021459227468,6816.42,0,0,High-Value Active Customers
12477.0,23,300,13219.74,44.065799999999996,13219.74,0,0,High-Value Active Customers
12478.0,4,36,680.99,18.91638888888889,680.99,0,0,High-Value Active Customers
12479.0,11,31,527.2,17.006451612903227,527.2,0,0,High-Value Active Customers
12480.0,28,154,3281.63,21.309285714285714,3281.63,0,0,High-Value Active Customers
12481.0,23,216,5579.82,25.8325,5579.82,0,0,High-Value Active Customers
12483.0,17,75,2484.98,33.133066666666664,2484.98,0,0,High-Value Active Customers
12484.0,33,343,4527.32,13.199183673469387,4527.32,0,0,High-Value Active Customers
12488.0,10,55,1298.66,23.612000000000002,1298.66,0,0,High-Value Active Customers
12489.0,336,15,334.93,22.328666666666667,334.93,0,1,At-Risk / Low-Engagement Customers
12490.0,5,245,5417.93,22.114,5417.93,0,0,High-Value Active Customers
12491.0,39,26,460.40000000000003,17.70769230769231,460.40000000000003,0,1,At-Risk / Low-Engagement Customers
12492.0,63,20,263.21000000000004,13.160500000000003,263.21000000000004,0,1,At-Risk / Low-Engagement Customers
12493.0,166,22,433.74,19.715454545454545,433.74,0,1,At-Risk / Low-Engagement Customers
12494.0,16,77,1246.1000000000001,16.183116883116885,1246.1000000000001,0,0,High-Value Active Customers
12497.0,82,14,1043.1,74.50714285714285,1043.1,0,1,At-Risk / Low-Engagement Customers
12498.0,21,23,403.70000000000005,17.55217391304348,403.70000000000005,0,1,At-Risk / Low-Engagement Customers
12500.0,23,61,4257.82,69.80032786885245,4257.82,0,0,High-Value Active Customers
12501.0,337,149,2169.39,14.559664429530201,2169.39,0,0,High-Value Active Customers
12502.0,96,147,3723.87,25.332448979591835,3723.87,0,0,High-Value Active Customers
12504.0,18,9,482.04999999999995,53.5611111111111,482.04999999999995,0,1,At-Risk / Low-Engagement Customers
12506.0,233,23,73.5,3.1956521739130435,73.5,0,1,At-Risk / Low-Engagement Customers
12507.0,134,21,1304.81,62.13380952380952,1304.81,0,1,At-Risk / Low-Engagement Customers
12508.0,26,68,397.88,5.851176470588236,397.88,0,0,High-Value Active Customers
12509.0,284,7,176.5,25.214285714285715,176.5,0,1,At-Risk / Low-Engagement Customers
12510.0,143,33,982.5699999999999,29.774848484848484,982.5699999999999,0,1,At-Risk / Low-Engagement Customers
12512.0,66,31,132.18,4.263870967741935,132.18,0,1,At-Risk / Low-Engagement Customers
12513.0,113,35,612.29,17.494,612.29,0,1,At-Risk / Low-Engagement Customers
12514.0,267,51,1017.68,19.954509803921567,1017.68,0,1,At-Risk / Low-Engagement Customers
12515.0,353,16,383.7,23.98125,383.7,0,1,At-Risk / Low-Engagement Customers
12516.0,78,26,1312.06,50.46384615384615,1312.06,0,1,At-Risk / Low-Engagement Customers
12517.0,28,279,2481.6,8.894623655913978,2481.6,0,0,High-Value Active Customers
12518.0,1,124,2056.89,16.58782258064516,2056.89,0,0,High-Value Active Customers
12519.0,64,17,330.84,19.461176470588235,330.84,0,1,At-Risk / Low-Engagement Customers
12520.0,79,152,2634.26,17.330657894736845,2634.26,0,0,High-Value Active Customers
12521.0,143,38,599.68,15.781052631578946,599.68,0,1,At-Risk / Low-Engagement Customers
12522.0,39,12,192.72,16.06,192.72,0,1,At-Risk / Low-Engagement Customers
12523.0,19,106,1789.77,16.884622641509434,1789.77,0,0,High-Value Active Customers
12524.0,9,144,4485.72,31.150833333333335,4485.72,0,0,High-Value Active Customers
12526.0,1,71,1316.66,18.54450704225352,1316.66,0,0,High-Value Active Customers
12527.0,82,18,348.71000000000004,19.37277777777778,348.71000000000004,0,1,At-Risk / Low-Engagement Customers
12528.0,9,92,1933.48,21.01608695652174,1933.48,0,0,High-Value Active Customers
12530.0,60,66,1662.28,25.186060606060607,1662.28,0,0,High-Value Active Customers
12531.0,15,17,125.22,7.365882352941177,125.22,0,1,At-Risk / Low-Engagement Customers
12532.0,30,16,349.83000000000004,21.864375000000003,349.83000000000004,0,1,At-Risk / Low-Engagement Customers
12534.0,131,63,1089.18,17.28857142857143,1089.18,0,1,At-Risk / Low-Engagement Customers
12535.0,92,34,716.35,21.069117647058825,716.35,0,1,At-Risk / Low-Engagement Customers
12536.0,43,261,12601.830000000002,48.282873563218395,12601.830000000002,0,0,High-Value Active Customers
12538.0,29,21,363.95,17.33095238095238,363.95,0,1,At-Risk / Low-Engagement Customers
12539.0,22,273,5568.35,20.396886446886448,5568.35,0,0,High-Value Active Customers
12540.0,20,478,13400.24,28.03397489539749,13400.24,0,0,High-Value Active Customers
12541.0,30,52,981.18,18.868846153846153,981.18,0,0,High-Value Active Customers
12544.0,36,19,372.7,19.61578947368421,372.7,0,1,At-Risk / Low-Engagement Customers
12545.0,75,50,1000.39,20.0078,1000.39,0,1,At-Risk / Low-Engagement Customers
12546.0,47,69,1161.5,16.833333333333332,1161.5,0,0,High-Value Active Customers
12547.0,198,8,207.79999999999998,25.974999999999998,207.79999999999998,0,1,At-Risk / Low-Engagement Customers
12548.0,166,5,95.19999999999999,19.04,95.19999999999999,0,1,At-Risk / Low-Engagement Customers
12550.0,79,57,964.83,16.92684210526316,964.83,0,1,At-Risk / Low-Engagement Customers
12551.0,358,10,168.0,16.8,168.0,0,1,At-Risk / Low-Engagement Customers
12552.0,39,20,437.82,21.891,437.82,0,1,At-Risk / Low-Engagement Customers
12553.0,8,191,3692.28,19.33130890052356,3692.28,0,0,High-Value Active Customers
12556.0,50,119,599.56,5.038319327731092,599.56,0,0,High-Value Active Customers
12557.0,16,33,11990.960000000001,363.36242424242425,11990.960000000001,0,0,High-Value Active Customers
12558.0,8,11,269.96,24.54181818181818,269.96,0,1,At-Risk / Low-Engagement Customers
12559.0,311,21,561.71,26.74809523809524,561.71,0,1,At-Risk / Low-Engagement Customers
12560.0,5,105,2134.01,20.323904761904764,2134.01,0,0,High-Value Active Customers
12561.0,303,16,238.85,14.928125,238.85,0,1,At-Risk / Low-Engagement Customers
12562.0,8,168,3781.7400000000002,22.510357142857146,3781.7400000000002,0,0,High-Value Active Customers
12564.0,261,21,456.9,21.757142857142856,456.9,0,1,At-Risk / Low-Engagement Customers
12565.0,289,9,145.92,16.21333333333333,145.92,0,1,At-Risk / Low-Engagement Customers
12566.0,86,19,351.65,18.507894736842104,351.65,0,1,At-Risk / Low-Engagement Customers
12567.0,23,446,9401.28,21.079103139013455,9401.28,0,0,High-Value Active Customers
12569.0,2,187,4106.69,21.960909090909087,4106.69,0,0,High-Value Active Customers
12571.0,40,34,519.61,15.28264705882353,519.61,0,1,At-Risk / Low-Engagement Customers
12572.0,9,60,1020.42,17.006999999999998,1020.42,0,0,High-Value Active Customers
12573.0,227,28,160.54000000000002,5.733571428571429,160.54000000000002,0,1,At-Risk / Low-Engagement Customers
12574.0,316,11,218.45,19.85909090909091,218.45,0,1,At-Risk / Low-Engagement Customers
12576.0,36,88,1315.83,14.952613636363635,1315.83,0,0,High-Value Active Customers
12577.0,35,146,626.6,4.291780821917809,626.6,0,0,High-Value Active Customers
12578.0,21,114,2794.51,24.51324561403509,2794.51,0,0,High-Value Active Customers
12579.0,78,29,440.42,15.18689655172414,440.42,0,1,At-Risk / Low-Engagement Customers
12580.0,247,24,415.7,17.320833333333333,415.7,0,1,At-Risk / Low-Engagement Customers
12581.0,40,15,197.71,13.180666666666667,197.71,0,1,At-Risk / Low-Engagement Customers
12582.0,239,22,511.36,23.243636363636366,511.36,0,1,At-Risk / Low-Engagement Customers
12583.0,3,247,7281.38,29.47927125506073,7281.38,0,0,High-Value Active Customers
12584.0,4,96,2338.15,24.355729166666666,2338.15,0,0,High-Value Active Customers
12585.0,234,87,2040.1,23.44942528735632,2040.1,0,0,High-Value Active Customers
12586.0,17,11,196.94000000000003,17.903636363636366,196.94000000000003,0,1,At-Risk / Low-Engagement Customers
12587.0,8,4,144.0,36.0,144.0,0,1,At-Risk / Low-Engagement Customers
12588.0,39,10,214.89999999999998,21.49,214.89999999999998,0,1,At-Risk / Low-Engagement Customers
12589.0,29,35,646.68,18.47657142857143,646.68,0,1,At-Risk / Low-Engagement Customers
12590.0,211,68,9864.26,145.06264705882353,9864.26,0,0,High-Value Active Customers
12591.0,317,26,452.84999999999997,17.41730769230769,452.84999999999997,0,1,At-Risk / Low-Engagement Customers
12592.0,92,18,437.6,24.311111111111114,437.6,0,1,At-Risk / Low-Engagement Customers
12593.0,109,21,418.09999999999997,19.909523809523808,418.09999999999997,0,1,At-Risk / Low-Engagement Customers
12594.0,38,118,3338.2200000000003,28.290000000000003,3338.2200000000003,0,0,High-Value Active Customers
12596.0,51,27,618.27,22.898888888888887,618.27,0,1,At-Risk / Low-Engagement Customers
12597.0,19,206,3811.22,18.50106796116505,3811.22,0,0,High-Value Active Customers
12598.0,10,132,3023.08,22.902121212121212,3023.08,0,0,High-Value Active Customers
12599.0,29,62,1032.58,16.654516129032256,1032.58,0,0,High-Value Active Customers
12600.0,29,64,2599.04,40.61,2599.04,0,0,High-Value Active Customers
12601.0,190,28,577.0600000000001,20.609285714285715,577.0600000000001,0,1,At-Risk / Low-Engagement Customers
12602.0,59,12,153.12,12.76,153.12,0,1,At-Risk / Low-Engagement Customers
12603.0,22,2,739.1999999999999,369.59999999999997,739.1999999999999,0,1,At-Risk / Low-Engagement Customers
12604.0,79,16,254.18,15.88625,254.18,0,1,At-Risk / Low-Engagement Customers
12607.0,60,101,1579.51,15.63871287128713,1579.51,0,0,High-Value Active Customers
12609.0,78,60,1126.85,18.78083333333333,1126.85,0,0,High-Value Active Customers
12610.0,23,106,2099.54,19.80698113207547,2099.54,0,0,High-Value Active Customers
12611.0,52,65,1193.32,18.35876923076923,1193.32,0,0,High-Value Active Customers
12612.0,74,19,704.0400000000001,37.054736842105264,704.0400000000001,0,1,At-Risk / Low-Engagement Customers
12613.0,57,153,3344.38,21.858692810457516,3344.38,0,0,High-Value Active Customers
12614.0,278,20,315.6,15.780000000000001,315.6,0,1,At-Risk / Low-Engagement Customers
12615.0,2,105,2291.19,21.820857142857143,2291.19,0,0,High-Value Active Customers
12616.0,95,32,713.3,22.290625,713.3,0,1,At-Risk / Low-Engagement Customers
12617.0,29,41,352.98,8.609268292682927,352.98,0,1,At-Risk / Low-Engagement Customers
12618.0,22,11,177.31,16.11909090909091,177.31,0,1,At-Risk / Low-Engagement Customers
12619.0,16,90,3641.24,40.45822222222222,3641.24,0,0,High-Value Active Customers
12620.0,15,92,1339.41,14.558804347826088,1339.41,0,0,High-Value Active Customers
12621.0,2,467,13689.67,29.31406852248394,13689.67,0,0,High-Value Active Customers
12622.0,232,11,180.1,16.37272727272727,180.1,0,1,At-Risk / Low-Engagement Customers
12623.0,276,18,305.1,16.950000000000003,305.1,0,1,At-Risk / Low-Engagement Customers
12624.0,106,38,641.13,16.87184210526316,641.13,0,1,At-Risk / Low-Engagement Customers
12625.0,212,86,2683.82,31.207209302325584,2683.82,0,0,High-Value Active Customers
12626.0,23,294,6620.48,22.51863945578231,6620.48,0,0,High-Value Active Customers
12627.0,11,230,4478.53,19.47186956521739,4478.53,0,0,High-Value Active Customers
12628.0,4,41,786.46,19.181951219512197,786.46,0,0,High-Value Active Customers
12630.0,10,64,1270.88,19.8575,1270.88,0,0,High-Value Active Customers
12631.0,57,31,640.5,20.661290322580644,640.5,0,1,At-Risk / Low-Engagement Customers
12633.0,59,101,2163.98,21.425544554455445,2163.98,0,0,High-Value Active Customers
12635.0,90,101,1689.18,16.724554455445546,1689.18,0,0,High-Value Active Customers
12637.0,67,382,6002.9,15.714397905759162,6002.9,0,0,High-Value Active Customers
12638.0,33,39,671.69,17.222820512820515,671.69,0,1,At-Risk / Low-Engagement Customers
12639.0,239,22,486.1,22.095454545454547,486.1,0,1,At-Risk / Low-Engagement Customers
12640.0,24,53,1174.58,22.16188679245283,1174.58,0,0,High-Value Active Customers
12641.0,115,10,185.9,18.59,185.9,0,1,At-Risk / Low-Engagement Customers
12642.0,25,47,1013.26,21.558723404255318,1013.26,0,0,High-Value Active Customers
12643.0,128,24,3344.64,139.35999999999999,3344.64,0,1,At-Risk / Low-Engagement Customers
12644.0,130,31,477.91,15.416451612903227,477.91,0,1,At-Risk / Low-Engagement Customers
12645.0,34,73,1775.18,24.31753424657534,1775.18,0,0,High-Value Active Customers
12646.0,5,45,1346.97,29.932666666666666,1346.97,0,0,High-Value Active Customers
12647.0,22,121,3722.82,30.76710743801653,3722.82,0,0,High-Value Active Customers
12648.0,155,21,318.05,15.145238095238096,318.05,0,1,At-Risk / Low-Engagement Customers
12649.0,107,31,623.51,20.113225806451613,623.51,0,1,At-Risk / Low-Engagement Customers
12650.0,3,20,314.44,15.722,314.44,0,0,High-Value Active Customers
12651.0,335,9,114.0,12.666666666666666,114.0,0,1,At-Risk / Low-Engagement Customers
12652.0,331,48,919.98,19.16625,919.98,0,1,At-Risk / Low-Engagement Customers
12653.0,149,43,2209.85,51.391860465116274,2209.85,0,1,At-Risk / Low-Engagement Customers
12654.0,11,38,601.98,15.841578947368422,601.98,0,0,High-Value Active Customers
12656.0,17,126,4051.17,32.152142857142856,4051.17,0,0,High-Value Active Customers
12657.0,11,47,1643.18,34.961276595744685,1643.18,0,0,High-Value Active Customers
12658.0,19,36,686.05,19.056944444444444,686.05,0,0,High-Value Active Customers
12659.0,30,5,91.68,18.336000000000002,91.68,0,1,At-Risk / Low-Engagement Customers
12660.0,11,13,245.1,18.853846153846153,245.1,0,1,At-Risk / Low-Engagement Customers
12662.0,1,230,3849.78,16.73817391304348,3849.78,0,0,High-Value Active Customers
12664.0,8,37,4881.88,131.94270270270272,4881.88,0,0,High-Value Active Customers
12665.0,325,3,63.0,21.0,63.0,0,1,At-Risk / Low-Engagement Customers
12667.0,58,33,620.13,18.791818181818183,620.13,0,1,At-Risk / Low-Engagement Customers
12668.0,12,161,3807.15,23.64689440993789,3807.15,0,0,High-Value Active Customers
12669.0,151,101,2744.0299999999997,27.168613861386135,2744.0299999999997,0,0,High-Value Active Customers
12670.0,10,92,2996.05,32.56576086956522,2996.05,0,0,High-Value Active Customers
12672.0,330,10,225.89999999999998,22.589999999999996,225.89999999999998,0,1,At-Risk / Low-Engagement Customers
12673.0,5,42,610.52,14.536190476190475,610.52,0,0,High-Value Active Customers
12674.0,39,83,1970.6,23.742168674698792,1970.6,0,0,High-Value Active Customers
12676.0,25,45,1331.39,29.586444444444446,1331.39,0,0,High-Value Active Customers
12678.0,42,165,17628.46,106.83915151515151,17628.46,0,0,High-Value Active Customers
12679.0,59,48,1113.02,23.187916666666666,1113.02,0,0,High-Value Active Customers
12680.0,1,52,862.81,16.592499999999998,862.81,0,0,High-Value Active Customers
12681.0,15,638,13787.54,21.610564263322885,13787.54,0,0,High-Value Active Customers
12682.0,4,524,12279.82,23.434770992366413,12279.82,0,0,High-Value Active Customers
12683.0,4,344,8476.57,24.641191860465117,8476.57,0,0,High-Value Active Customers
12684.0,8,105,2283.63,21.748857142857144,2283.63,0,0,High-Value Active Customers
12685.0,28,157,2863.08,18.236178343949042,2863.08,0,0,High-Value Active Customers
12686.0,372,7,89.14,12.734285714285715,89.14,0,1,At-Risk / Low-Engagement Customers
12688.0,114,170,4863.8099999999995,28.610647058823528,4863.8099999999995,0,0,High-Value Active Customers
12689.0,26,72,1247.61,17.327916666666667,1247.61,0,0,High-Value Active Customers
12690.0,206,16,389.01,24.313125,389.01,0,1,At-Risk / Low-Engagement Customers
12691.0,28,32,1035.8,32.36875,1035.8,0,0,High-Value Active Customers
12693.0,127,39,855.91,21.946410256410257,855.91,0,1,At-Risk / Low-Engagement Customers
12694.0,70,37,869.67,23.504594594594593,869.67,0,1,At-Risk / Low-Engagement Customers
12695.0,7,27,582.1,21.55925925925926,582.1,0,0,High-Value Active Customers
12697.0,29,41,957.59,23.355853658536585,957.59,0,0,High-Value Active Customers
12700.0,8,268,4939.99,18.432798507462685,4939.99,0,0,High-Value Active Customers
12701.0,80,53,797.71,15.051132075471699,797.71,0,1,At-Risk / Low-Engagement Customers
12702.0,20,12,219.0,18.25,219.0,0,1,At-Risk / Low-Engagement Customers
12703.0,71,21,283.55,13.502380952380953,283.55,0,1,At-Risk / Low-Engagement Customers
12704.0,7,88,2340.84,26.600454545454546,2340.84,0,0,High-Value Active Customers
12705.0,15,334,6868.29,20.56374251497006,6868.29,0,0,High-Value Active Customers
12707.0,292,33,603.42,18.285454545454545,603.42,0,1,At-Risk / Low-Engagement Customers
12708.0,30,157,2712.91,17.27968152866242,2712.91,0,0,High-Value Active Customers
12709.0,15,207,9706.52,46.891400966183575,9706.52,0,0,High-Value Active Customers
12710.0,97,77,1149.02,14.922337662337663,1149.02,0,0,High-Value Active Customers
12712.0,29,133,4396.13,33.053609022556394,4396.13,0,0,High-Value Active Customers
12713.0,1,38,848.55,22.330263157894734,848.55,0,0,High-Value Active Customers
12714.0,9,259,4708.86,18.18092664092664,4708.86,0,0,High-Value Active Customers
12715.0,106,20,343.36,17.168,343.36,0,1,At-Risk / Low-Engagement Customers
12716.0,4,69,1053.49,15.267971014492753,1053.49,0,0,High-Value Active Customers
12717.0,151,55,1030.98,18.74509090909091,1030.98,0,1,At-Risk / Low-Engagement Customers
12718.0,71,19,238.25,12.539473684210526,238.25,0,1,At-Risk / Low-Engagement Customers
12719.0,5,39,644.95,16.53717948717949,644.95,0,0,High-Value Active Customers
12720.0,3,354,5781.73,16.332570621468925,5781.73,0,0,High-Value Active Customers
12721.0,32,161,2656.13,16.497701863354038,2656.13,0,0,High-Value Active Customers
12722.0,85,53,997.63,18.82320754716981,997.63,0,1,At-Risk / Low-Engagement Customers
12723.0,4,69,725.07,10.508260869565218,725.07,0,0,High-Value Active Customers
12724.0,5,53,1031.41,19.460566037735852,1031.41,0,0,High-Value Active Customers
12725.0,371,24,427.8,17.825,427.8,0,1,At-Risk / Low-Engagement Customers
12726.0,28,124,2609.1,21.041129032258063,2609.1,0,0,High-Value Active Customers
12727.0,11,139,3980.7,28.638129496402875,3980.7,0,0,High-Value Active Customers
12728.0,71,46,836.33,18.18108695652174,836.33,0,1,At-Risk / Low-Engagement Customers
12729.0,114,26,453.01,17.423461538461538,453.01,0,1,At-Risk / Low-Engagement Customers
12731.0,24,274,18895.91,68.96317518248175,18895.91,0,0,High-Value Active Customers
12732.0,180,12,236.26000000000002,19.688333333333336,236.26000000000002,0,1,At-Risk / Low-Engagement Customers
12733.0,234,22,383.95,17.452272727272728,383.95,0,1,At-Risk / Low-Engagement Customers
